Stockname,Date,Open,High,Low,Close,Adj Close,Volume,Returns
NASDAQ,18/06/2021,14096.92969,14129.21973,14009.04004,14030.37988,14030.37988,6105960000,0.665498047
NASDAQ,21/06/2021,14047.41992,14150.78027,13960.04004,14141.48047,14141.48047,4523120000,-0.940605469
NASDAQ,22/06/2021,14138.29004,14269.76953,14121,14253.26953,14253.26953,4405260000,-1.149794922
NASDAQ,23/06/2021,14263.37988,14317.66016,14246.2998,14271.73047,14271.73047,4394600000,-0.083505859
NASDAQ,24/06/2021,14357.26953,14414.45996,14333.7002,14369.70996,14369.70996,4297280000,-0.124404297
NASDAQ,25/06/2021,14400.80957,14409.08008,14337.65039,14360.38965,14360.38965,7436800000,0.404199219
NASDAQ,28/06/2021,14417.80957,14505.19043,14417.2002,14500.50977,14500.50977,4235620000,-0.827001953
NASDAQ,29/06/2021,14509.19043,14535.96973,14471.37988,14528.33008,14528.33008,4842860000,-0.191396484
NASDAQ,30/06/2021,14509.84961,14526.80957,14478.05957,14503.9502,14503.9502,5264790000,0.058994141
NASDAQ,01/07/2021,14493.69043,14533.5498,14439.40039,14522.37988,14522.37988,4371620000,-0.286894531
NASDAQ,02/07/2021,14582.98047,14649.11035,14555.33984,14639.33008,14639.33008,3731730000,-0.563496094
NASDAQ,06/07/2021,14661.5498,14687,14529.7998,14663.63965,14663.63965,4464780000,-0.020898438
NASDAQ,07/07/2021,14753.41016,14755.33008,14580.79004,14665.05957,14665.05957,4582030000,0.883505859
NASDAQ,08/07/2021,14409.2002,14610.05957,14371.58984,14559.78027,14559.78027,4550600000,-1.505800781
NASDAQ,09/07/2021,14578.42969,14710.2002,14552.25977,14701.91992,14701.91992,3809040000,-1.234902344
NASDAQ,12/07/2021,14743.86035,14761.08008,14672.62988,14733.24023,14733.24023,3864500000,0.106201172
NASDAQ,13/07/2021,14715.12988,14803.67969,14660.19043,14677.65039,14677.65039,4553380000,0.374794922
NASDAQ,14/07/2021,14780.90039,14790.5498,14632.9502,14644.9502,14644.9502,4461730000,1.359501953
NASDAQ,15/07/2021,14635.78027,14650.37012,14451.7998,14543.12988,14543.12988,4493540000,0.926503906
NASDAQ,16/07/2021,14597.50977,14623.01953,14413.32031,14427.24023,14427.24023,4048940000,1.702695313
NASDAQ,19/07/2021,14235.98047,14313.59961,14178.66016,14274.98047,14274.98047,4507040000,-0.39
NASDAQ,20/07/2021,14330.45996,14555.75,14271.23047,14498.87988,14498.87988,4618980000,-1.684199219
NASDAQ,21/07/2021,14508.75,14633.13965,14498.65039,14631.9502,14631.9502,4075150000,-1.232001953
NASDAQ,22/07/2021,14652.71973,14694.19043,14617.87012,14684.59961,14684.59961,3574560000,-0.318798828
NASDAQ,23/07/2021,14753.05957,14846.05957,14698.76953,14836.99023,14836.99023,3959410000,-0.839306641
NASDAQ,26/07/2021,14821.03027,14863.65039,14790.49023,14840.70996,14840.70996,4409960000,-0.196796875
NASDAQ,27/07/2021,14807.9502,14811.08008,14503.75977,14660.58008,14660.58008,4300000000,1.473701172
NASDAQ,28/07/2021,14715.66016,14798.87988,14645.62988,14762.58008,14762.58008,4235390000,-0.469199219
NASDAQ,29/07/2021,14771.16992,14833.74023,14761.37988,14778.25977,14778.25977,3904590000,-0.070898438
NASDAQ,30/07/2021,14615.84961,14728.78027,14615.84961,14672.67969,14672.67969,3628750000,-0.568300781
NASDAQ,02/08/2021,14758.59961,14770.41016,14665.66992,14681.07031,14681.07031,3738200000,0.775292969
NASDAQ,03/08/2021,14713.99023,14762.59961,14584.08984,14761.29004,14761.29004,4117520000,-0.472998047
NASDAQ,04/08/2021,14747.20996,14812.37012,14734.12012,14780.53027,14780.53027,4319400000,-0.333203125
NASDAQ,05/08/2021,14794.08008,14896.46973,14776.03027,14895.12012,14895.12012,4087320000,-1.010400391
NASDAQ,06/08/2021,14864.21973,14890.17969,14788.58984,14835.75977,14835.75977,4159050000,0.284599609
NASDAQ,09/08/2021,14855.75977,14883.80957,14802.69043,14860.17969,14860.17969,4095760000,-0.044199219
NASDAQ,10/08/2021,14887.75,14894.61035,14754.48047,14788.08984,14788.08984,3978790000,0.996601563
NASDAQ,11/08/2021,14834.37988,14842.5,14692.41016,14765.13965,14765.13965,3980530000,0.692402344
NASDAQ,12/08/2021,14751.36035,14824.30957,14698.94043,14816.25977,14816.25977,4020260000,-0.648994141
NASDAQ,13/08/2021,14825.07031,14850.61035,14797.21973,14822.90039,14822.90039,4038130000,0.021699219
NASDAQ,16/08/2021,14771.53027,14794.67969,14610.01953,14793.75977,14793.75977,3953840000,-0.222294922
NASDAQ,17/08/2021,14670.55957,14716.9502,14550.87988,14656.17969,14656.17969,4151190000,0.143798828
NASDAQ,18/08/2021,14636.24023,14697.25,14516.2998,14525.91016,14525.91016,3814120000,1.103300781
NASDAQ,19/08/2021,14423.16016,14610.75977,14423.16016,14541.79004,14541.79004,4172870000,-1.186298828
NASDAQ,20/08/2021,14571.53027,14722.16016,14571.53027,14714.66016,14714.66016,3864780000,-1.431298828
NASDAQ,23/08/2021,14776.98047,14963.46973,14776.98047,14942.65039,14942.65039,3893990000,-1.656699219
NASDAQ,24/08/2021,14978.13965,15034.88965,14965.54004,15019.7998,15019.7998,3792870000,-0.416601563
NASDAQ,25/08/2021,15039.03027,15059.42969,15011.58008,15041.86035,15041.86035,3629990000,-0.028300781
NASDAQ,26/08/2021,15025.16992,15059.62988,14939.55957,14945.80957,14945.80957,3610970000,0.793603516
NASDAQ,27/08/2021,14969.76953,15144.48047,14966.51953,15129.5,15129.5,4006310000,-1.597304688
NASDAQ,30/08/2021,15165.94043,15288.08008,15165.12012,15265.88965,15265.88965,4034110000,-0.999492188
NASDAQ,31/08/2021,15262.87988,15278.95996,15202.66992,15259.24023,15259.24023,4170170000,0.036396484
NASDAQ,01/09/2021,15308.98047,15379.5,15302.11035,15309.37988,15309.37988,4248030000,-0.003994141
NASDAQ,02/09/2021,15358.46973,15380.07031,15285.34961,15331.17969,15331.17969,4018120000,0.272900391
NASDAQ,03/09/2021,15313.41016,15375.55957,15283.66992,15363.51953,15363.51953,3692170000,-0.50109375
NASDAQ,07/09/2021,15375.98047,15403.44043,15343.28027,15374.33008,15374.33008,3967040000,0.016503906
NASDAQ,08/09/2021,15360.34961,15360.34961,15206.61035,15286.63965,15286.63965,4113530000,0.737099609
NASDAQ,09/09/2021,15296.05957,15352.37988,15245.16992,15248.25,15248.25,3997250000,0.478095703
NASDAQ,10/09/2021,15332.91992,15349.46973,15111.30957,15115.49023,15115.49023,4567980000,2.174296875
NASDAQ,13/09/2021,15211.42969,15215.44043,15030.84961,15105.58008,15105.58008,4701190000,1.058496094
NASDAQ,14/09/2021,15168.4502,15181.19043,15008.2998,15037.75977,15037.75977,4571950000,1.306904297
NASDAQ,15/09/2021,15071.33984,15174.37988,14984.67969,15161.53027,15161.53027,4446270000,-0.901904297
NASDAQ,16/09/2021,15120.08984,15205.5,15047.13965,15181.91992,15181.91992,3681700000,-0.618300781
NASDAQ,17/09/2021,15163.36035,15166.55957,14998.73047,15043.96973,15043.96973,6682650000,1.19390625
NASDAQ,20/09/2021,14758.13965,14841.82031,14530.07031,14713.90039,14713.90039,4860630000,0.442392578
NASDAQ,21/09/2021,14803.36035,14847.03027,14696.46973,14746.40039,14746.40039,4056340000,0.569599609
NASDAQ,22/09/2021,14800.58984,14950.12012,14767.00977,14896.84961,14896.84961,4229870000,-0.962597656
NASDAQ,23/09/2021,14960,15085.44043,14932.50977,15052.24023,15052.24023,4176520000,-0.922402344
NASDAQ,24/09/2021,14961.61035,15067.55957,14946.57031,15047.7002,15047.7002,3972140000,-0.860898438
NASDAQ,27/09/2021,14954.17969,15003.16016,14864.95996,14969.96973,14969.96973,4619450000,-0.157900391
NASDAQ,28/09/2021,14787.20996,14817.74023,14539.87988,14546.67969,14546.67969,4954270000,2.405302734
NASDAQ,29/09/2021,14614.87988,14676.62012,14493.66992,14512.44043,14512.44043,5246170000,1.024394531
NASDAQ,30/09/2021,14582.59961,14632.36035,14444.2998,14448.58008,14448.58008,5910550000,1.340195313
NASDAQ,01/10/2021,14494.92969,14606.82031,14324.00977,14566.7002,14566.7002,4688550000,-0.717705078
NASDAQ,04/10/2021,14493.12012,14499.74023,14181.69043,14255.48047,14255.48047,4539650000,2.376396484
NASDAQ,05/10/2021,14312.86035,14508.65039,14299.78027,14433.83008,14433.83008,4143190000,-1.209697266
NASDAQ,06/10/2021,14289.4502,14509.5498,14259.07031,14501.91016,14501.91016,4443760000,-2.124599609
NASDAQ,07/10/2021,14631.7998,14755.71973,14615.13965,14654.01953,14654.01953,3936210000,-0.222197266
NASDAQ,08/10/2021,14694.71973,14699.91016,14569.67969,14579.54004,14579.54004,3557630000,1.151796875
NASDAQ,11/10/2021,14540.08008,14665.99023,14482.62012,14486.2002,14486.2002,3522230000,0.538798828
NASDAQ,12/10/2021,14539.08984,14552.70996,14441.59961,14465.91992,14465.91992,4037030000,0.731699219
NASDAQ,13/10/2021,14537.16992,14589.28027,14471.87988,14571.63965,14571.63965,4032440000,-0.344697266
NASDAQ,14/10/2021,14717.5,14827.55957,14699.51953,14823.42969,14823.42969,4240520000,-1.059296875
NASDAQ,15/10/2021,14891.24023,14904.98047,14847.95996,14897.33984,14897.33984,4473930000,-0.060996094
NASDAQ,18/10/2021,14839.74023,15026.67969,14833.28027,15021.80957,15021.80957,4142540000,-1.820693359
NASDAQ,19/10/2021,15073.12988,15137.84961,15049.73047,15129.08984,15129.08984,4443000000,-0.559599609
NASDAQ,20/10/2021,15160,15178.38965,15071.15039,15121.67969,15121.67969,4086590000,0.383203125
NASDAQ,21/10/2021,15104.7998,15222.25,15094.13965,15215.7002,15215.7002,4880390000,-1.109003906
NASDAQ,22/10/2021,15158.07031,15193.00977,15021.01953,15090.2002,15090.2002,5719760000,0.678701172
NASDAQ,25/10/2021,15142.91992,15259.62988,15070.75,15226.70996,15226.70996,5677320000,-0.837900391
NASDAQ,26/10/2021,15317.5,15384,15198.23047,15235.70996,15235.70996,7035470000,0.817900391
NASDAQ,27/10/2021,15276,15364.54004,15235.83984,15235.83984,15235.83984,6083210000,0.401601563
NASDAQ,28/10/2021,15304.74023,15452.2998,15290.30957,15448.12012,15448.12012,5660240000,-1.433798828
NASDAQ,29/10/2021,15323.29004,15504.12012,15323.29004,15498.38965,15498.38965,5310370000,-1.750996094
NASDAQ,01/11/2021,15541.25977,15598.9502,15470.82031,15595.91992,15595.91992,5239250000,-0.546601563
NASDAQ,02/11/2021,15583.98047,15656.59961,15569.26953,15649.59961,15649.59961,5118540000,-0.656191406
NASDAQ,03/11/2021,15658.51953,15821.57031,15616.44043,15811.58008,15811.58008,5274520000,-1.530605469
NASDAQ,04/11/2021,15849.74023,15966.08984,15827.66016,15940.30957,15940.30957,5252570000,-0.905693359
NASDAQ,05/11/2021,16003.55957,16053.38965,15900.78027,15971.58984,15971.58984,5534130000,0.319697266
NASDAQ,08/11/2021,15995.71973,16038.23047,15961.80957,15982.36035,15982.36035,5620280000,0.13359375
NASDAQ,09/11/2021,16024.12988,16035.20996,15836.67969,15886.54004,15886.54004,5531330000,1.375898438
NASDAQ,10/11/2021,15753.83984,15867.24023,15543.67969,15622.70996,15622.70996,5336480000,1.311298828
NASDAQ,11/11/2021,15752.08008,15768.03027,15695.76953,15704.28027,15704.28027,4520600000,0.477998047
NASDAQ,12/11/2021,15752.62012,15874.57031,15705.37988,15860.95996,15860.95996,5412870000,-1.083398438
NASDAQ,15/11/2021,15894.82031,15918.4502,15778.30957,15853.84961,15853.84961,4978040000,0.409707031
NASDAQ,16/11/2021,15840.32031,15989.61035,15825,15973.86035,15973.86035,5441150000,-1.335400391
NASDAQ,17/11/2021,15973.62012,15998.57031,15909.38965,15921.57031,15921.57031,5024540000,0.520498047
NASDAQ,18/11/2021,15973.38965,16010.87988,15848.83008,15993.70996,15993.70996,5361690000,-0.203203125
NASDAQ,19/11/2021,16042.16016,16121.12012,16017.23047,16057.44043,16057.44043,4849160000,-0.152802734
NASDAQ,22/11/2021,16120.91992,16212.23047,15851.04004,15854.75977,15854.75977,5531070000,2.661601563
NASDAQ,23/11/2021,15809.5,15895.86035,15601.45996,15775.13965,15775.13965,5412610000,0.343603516
NASDAQ,24/11/2021,15677.87988,15848.55957,15591.36035,15845.23047,15845.23047,4178630000,-1.673505859
NASDAQ,26/11/2021,15664.37988,15731.54004,15456.08984,15491.66016,15491.66016,3502030000,1.727197266
NASDAQ,29/11/2021,15719.41992,15833.11035,15644.61035,15782.83008,15782.83008,4800570000,-0.634101563
NASDAQ,30/11/2021,15716.5,15828.2002,15451.38965,15537.69043,15537.69043,6609380000,1.788095703
NASDAQ,01/12/2021,15752.26953,15816.82031,15243.92969,15254.0498,15254.0498,6266020000,4.982197266
NASDAQ,02/12/2021,15181.82031,15444.54004,15150.12012,15381.32031,15381.32031,5390100000,-1.995
NASDAQ,03/12/2021,15428.70996,15470.36035,14931.05957,15085.46973,15085.46973,5859520000,3.432402344
NASDAQ,06/12/2021,15117.62988,15281.99023,14931.61035,15225.15039,15225.15039,5095960000,-1.075205078
NASDAQ,07/12/2021,15510.91016,15720.08984,15507.66016,15686.91992,15686.91992,5091220000,-1.760097656
NASDAQ,08/12/2021,15690.65039,15792.63965,15618.87988,15786.99023,15786.99023,4600800000,-0.963398438
NASDAQ,09/12/2021,15720.54004,15796.0498,15511.12012,15517.37012,15517.37012,4484230000,2.031699219
NASDAQ,10/12/2021,15629.58984,15677.59961,15477.84961,15630.59961,15630.59961,4395460000,-0.010097656
NASDAQ,13/12/2021,15621.26953,15637.05957,15408.25,15413.28027,15413.28027,4549170000,2.079892578
NASDAQ,14/12/2021,15215.95996,15317.5498,15097.34961,15237.63965,15237.63965,4802460000,-0.216796875
NASDAQ,15/12/2021,15230.70996,15575.75977,15055.23047,15565.58008,15565.58008,5318850000,-3.348701172
NASDAQ,16/12/2021,15629.08008,15633.19043,15119.49023,15180.42969,15180.42969,4890470000,4.486503906
NASDAQ,17/12/2021,15036.76953,15288.78027,14960.37012,15169.67969,15169.67969,7616320000,-1.329101563
NASDAQ,20/12/2021,14933,15007.2998,14860.04004,14980.94043,14980.94043,4576750000,-0.479404297
NASDAQ,21/12/2021,15140.42969,15349.05957,15015.03027,15341.08984,15341.08984,4546230000,-2.006601563
NASDAQ,22/12/2021,15319.16016,15525.96973,15303.05957,15521.88965,15521.88965,4080900000,-2.027294922
NASDAQ,23/12/2021,15544.79004,15697.98047,15528.91016,15653.37012,15653.37012,3918200000,-1.085800781
NASDAQ,27/12/2021,15696.83008,15871.40039,15696.83008,15871.25977,15871.25977,3730120000,-1.744296875
NASDAQ,28/12/2021,15895.2002,15901.46973,15757.07031,15781.71973,15781.71973,3623600000,1.134804688
NASDAQ,29/12/2021,15794.91992,15821.80957,15679.84961,15766.21973,15766.21973,3694500000,0.287001953
NASDAQ,30/12/2021,15758.98047,15868.08984,15729.16016,15741.55957,15741.55957,3732730000,0.174208984
NASDAQ,31/12/2021,15722.91016,15777.42969,15643.94043,15644.96973,15644.96973,3379850000,0.779404297
S&P500,02/01/2018,2683.72998,2695.889893,2682.360107,2695.810059,2695.810059,3367250000,-0.120800781
S&P500,03/01/2018,2697.850098,2714.370117,2697.77002,2713.060059,2713.060059,3538660000,-0.152099609
S&P500,04/01/2018,2719.310059,2729.290039,2719.070068,2723.98999,2723.98999,3695260000,-0.046799316
S&P500,05/01/2018,2731.330078,2743.449951,2727.919922,2743.149902,2743.149902,3236620000,-0.118198242
S&P500,08/01/2018,2742.669922,2748.51001,2737.600098,2747.709961,2747.709961,3242650000,-0.050400391
S&P500,09/01/2018,2751.149902,2759.139893,2747.860107,2751.290039,2751.290039,3453480000,-0.001401367
S&P500,10/01/2018,2745.550049,2750.800049,2736.060059,2748.22998,2748.22998,3576350000,-0.026799316
S&P500,11/01/2018,2752.969971,2767.560059,2752.780029,2767.560059,2767.560059,3641320000,-0.145900879
S&P500,12/01/2018,2770.179932,2787.850098,2769.639893,2786.23999,2786.23999,3573970000,-0.160600586
S&P500,16/01/2018,2798.959961,2807.540039,2768.639893,2776.419922,2776.419922,4325970000,0.225400391
S&P500,17/01/2018,2784.98999,2807.040039,2778.379883,2802.560059,2802.560059,3778050000,-0.175700684
S&P500,18/01/2018,2802.399902,2805.830078,2792.560059,2798.030029,2798.030029,3681470000,0.04369873
S&P500,19/01/2018,2802.600098,2810.330078,2798.080078,2810.300049,2810.300049,3639430000,-0.076999512
S&P500,22/01/2018,2809.159912,2833.030029,2808.120117,2832.969971,2832.969971,3471780000,-0.238100586
S&P500,23/01/2018,2835.050049,2842.23999,2830.590088,2839.129883,2839.129883,3519650000,-0.04079834
S&P500,24/01/2018,2845.419922,2852.969971,2824.810059,2837.540039,2837.540039,4014070000,0.078798828
S&P500,25/01/2018,2846.23999,2848.560059,2830.939941,2839.25,2839.25,3835150000,0.069899902
S&P500,26/01/2018,2847.47998,2872.870117,2846.179932,2872.870117,2872.870117,3443230000,-0.253901367
S&P500,29/01/2018,2867.22998,2870.620117,2851.47998,2853.530029,2853.530029,3573830000,0.136999512
S&P500,30/01/2018,2832.73999,2837.75,2818.27002,2822.429932,2822.429932,3990650000,0.103100586
S&P500,31/01/2018,2832.409912,2839.26001,2813.040039,2823.810059,2823.810059,4261280000,0.085998535
S&P500,01/02/2018,2816.449951,2835.959961,2812.699951,2821.97998,2821.97998,3938450000,-0.055300293
S&P500,02/02/2018,2808.919922,2808.919922,2759.969971,2762.129883,2762.129883,4301130000,0.467900391
S&P500,05/02/2018,2741.060059,2763.389893,2638.169922,2648.939941,2648.939941,5283460000,0.921201172
S&P500,06/02/2018,2614.780029,2701.040039,2593.070068,2695.139893,2695.139893,5891660000,-0.803598633
S&P500,07/02/2018,2690.949951,2727.669922,2681.330078,2681.659912,2681.659912,4626570000,0.092900391
S&P500,08/02/2018,2685.01001,2685.27002,2580.560059,2581,2581,5305440000,1.040100098
S&P500,09/02/2018,2601.780029,2638.669922,2532.689941,2619.550049,2619.550049,5680070000,-0.177700195
S&P500,12/02/2018,2636.75,2672.610107,2622.449951,2656,2656,4055790000,-0.1925
S&P500,13/02/2018,2646.27002,2668.840088,2637.080078,2662.939941,2662.939941,3472870000,-0.166699219
S&P500,14/02/2018,2651.209961,2702.100098,2648.870117,2698.629883,2698.629883,4003740000,-0.474199219
S&P500,15/02/2018,2713.459961,2731.51001,2689.820068,2731.199951,2731.199951,3684910000,-0.177399902
S&P500,16/02/2018,2727.139893,2754.419922,2725.110107,2732.219971,2732.219971,3637460000,-0.050800781
S&P500,20/02/2018,2722.98999,2737.600098,2706.76001,2716.26001,2716.26001,3627610000,0.067299805
S&P500,21/02/2018,2720.530029,2747.75,2701.290039,2701.330078,2701.330078,3779400000,0.191999512
S&P500,22/02/2018,2710.419922,2731.26001,2697.77002,2703.959961,2703.959961,3701270000,0.064599609
S&P500,23/02/2018,2715.800049,2747.76001,2713.73999,2747.300049,2747.300049,3189190000,-0.315
S&P500,26/02/2018,2757.370117,2780.639893,2753.780029,2779.600098,2779.600098,3424650000,-0.222299805
S&P500,27/02/2018,2780.449951,2789.149902,2744.219971,2744.280029,2744.280029,3745080000,0.361699219
S&P500,28/02/2018,2753.780029,2761.52002,2713.540039,2713.830078,2713.830078,4230660000,0.399499512
S&P500,01/03/2018,2715.219971,2730.889893,2659.649902,2677.669922,2677.669922,4503970000,0.375500488
S&P500,02/03/2018,2658.889893,2696.25,2647.320068,2691.25,2691.25,3882450000,-0.323601074
S&P500,05/03/2018,2681.060059,2728.090088,2675.75,2720.939941,2720.939941,3710810000,-0.398798828
S&P500,06/03/2018,2730.179932,2732.080078,2711.26001,2728.120117,2728.120117,3370690000,0.020598145
S&P500,07/03/2018,2710.179932,2730.600098,2701.73999,2726.800049,2726.800049,3393270000,-0.166201172
S&P500,08/03/2018,2732.75,2740.449951,2722.649902,2738.969971,2738.969971,3212320000,-0.062199707
S&P500,09/03/2018,2752.909912,2786.570068,2751.540039,2786.570068,2786.570068,3364100000,-0.336601563
S&P500,12/03/2018,2790.540039,2796.97998,2779.26001,2783.02002,2783.02002,3185020000,0.075200195
S&P500,13/03/2018,2792.310059,2801.899902,2758.679932,2765.310059,2765.310059,3301650000,0.27
S&P500,14/03/2018,2774.060059,2777.110107,2744.379883,2749.47998,2749.47998,3391360000,0.245800781
S&P500,15/03/2018,2754.27002,2763.030029,2741.469971,2747.330078,2747.330078,3500330000,0.069399414
S&P500,16/03/2018,2750.570068,2761.850098,2749.969971,2752.01001,2752.01001,5372340000,-0.014399414
S&P500,19/03/2018,2741.379883,2741.379883,2694.590088,2712.919922,2712.919922,3302130000,0.284599609
S&P500,20/03/2018,2715.050049,2724.219971,2710.050049,2716.939941,2716.939941,3261030000,-0.018898926
S&P500,21/03/2018,2714.98999,2739.139893,2709.790039,2711.929932,2711.929932,3415510000,0.030600586
S&P500,22/03/2018,2691.360107,2695.679932,2641.590088,2643.689941,2643.689941,3739800000,0.47670166
S&P500,23/03/2018,2646.709961,2657.669922,2585.889893,2588.26001,2588.26001,3815080000,0.584499512
S&P500,26/03/2018,2619.350098,2661.360107,2601.810059,2658.550049,2658.550049,3511100000,-0.391999512
S&P500,27/03/2018,2667.570068,2674.780029,2596.120117,2612.620117,2612.620117,3706350000,0.549499512
S&P500,28/03/2018,2611.300049,2632.649902,2593.060059,2605,2605,3864500000,0.063000488
S&P500,29/03/2018,2614.409912,2659.070068,2609.719971,2640.870117,2640.870117,3565990000,-0.264602051
S&P500,02/04/2018,2633.449951,2638.300049,2553.800049,2581.879883,2581.879883,3598520000,0.515700684
S&P500,03/04/2018,2592.169922,2619.139893,2575.48999,2614.449951,2614.449951,3392810000,-0.222800293
S&P500,04/04/2018,2584.040039,2649.860107,2573.610107,2644.689941,2644.689941,3350340000,-0.606499023
S&P500,05/04/2018,2657.360107,2672.080078,2649.580078,2662.840088,2662.840088,3178970000,-0.054799805
S&P500,06/04/2018,2645.820068,2656.879883,2586.27002,2604.469971,2604.469971,3299700000,0.413500977
S&P500,09/04/2018,2617.179932,2653.550049,2610.790039,2613.159912,2613.159912,3062960000,0.040200195
S&P500,10/04/2018,2638.409912,2665.449951,2635.780029,2656.870117,2656.870117,3543930000,-0.184602051
S&P500,11/04/2018,2643.889893,2661.429932,2639.25,2642.189941,2642.189941,3020760000,0.016999512
S&P500,12/04/2018,2653.830078,2674.719971,2653.830078,2663.98999,2663.98999,3021320000,-0.101599121
S&P500,13/04/2018,2676.899902,2680.26001,2645.050049,2656.300049,2656.300049,2960910000,0.205998535
S&P500,16/04/2018,2670.100098,2686.48999,2665.159912,2677.840088,2677.840088,3019700000,-0.077399902
S&P500,17/04/2018,2692.73999,2713.340088,2692.050049,2706.389893,2706.389893,3234360000,-0.136499023
S&P500,18/04/2018,2710.110107,2717.48999,2703.629883,2708.639893,2708.639893,3383410000,0.014702148
S&P500,19/04/2018,2701.159912,2702.840088,2681.899902,2693.129883,2693.129883,3349370000,0.080300293
S&P500,20/04/2018,2692.560059,2693.939941,2660.610107,2670.139893,2670.139893,3388590000,0.22420166
S&P500,23/04/2018,2675.399902,2682.860107,2657.98999,2670.290039,2670.290039,3017480000,0.051098633
S&P500,24/04/2018,2680.800049,2683.550049,2617.320068,2634.560059,2634.560059,3706740000,0.462399902
S&P500,25/04/2018,2634.919922,2645.300049,2612.669922,2639.399902,2639.399902,3499440000,-0.044799805
S&P500,26/04/2018,2651.649902,2676.47998,2647.159912,2666.939941,2666.939941,3665720000,-0.152900391
S&P500,27/04/2018,2675.469971,2677.350098,2659.01001,2669.909912,2669.909912,3219030000,0.055600586
S&P500,30/04/2018,2682.51001,2682.870117,2648.040039,2648.050049,2648.050049,3734530000,0.344599609
S&P500,01/05/2018,2642.959961,2655.27002,2625.409912,2654.800049,2654.800049,3559850000,-0.118400879
S&P500,02/05/2018,2654.23999,2660.870117,2631.699951,2635.669922,2635.669922,4010770000,0.185700684
S&P500,03/05/2018,2628.080078,2637.139893,2594.620117,2629.72998,2629.72998,3851470000,-0.016499023
S&P500,04/05/2018,2621.449951,2670.929932,2615.320068,2663.419922,2663.419922,3327220000,-0.419699707
S&P500,07/05/2018,2680.340088,2683.350098,2664.699951,2672.629883,2672.629883,3237960000,0.077102051
S&P500,08/05/2018,2670.26001,2676.340088,2655.199951,2671.919922,2671.919922,3717570000,-0.016599121
S&P500,09/05/2018,2678.120117,2701.27002,2674.139893,2697.790039,2697.790039,3909500000,-0.196699219
S&P500,10/05/2018,2705.02002,2726.110107,2704.540039,2723.070068,2723.070068,3333050000,-0.180500488
S&P500,11/05/2018,2722.699951,2732.860107,2717.449951,2727.719971,2727.719971,2862700000,-0.050200195
S&P500,14/05/2018,2738.469971,2742.100098,2725.469971,2730.129883,2730.129883,2972660000,0.083400879
S&P500,15/05/2018,2718.590088,2718.590088,2701.909912,2711.449951,2711.449951,3290680000,0.071401367
S&P500,16/05/2018,2712.620117,2727.76001,2712.169922,2722.459961,2722.459961,3202670000,-0.098398438
S&P500,17/05/2018,2719.709961,2731.959961,2711.360107,2720.129883,2720.129883,3475400000,-0.004199219
S&P500,18/05/2018,2717.350098,2719.5,2709.179932,2712.969971,2712.969971,3368690000,0.04380127
S&P500,21/05/2018,2735.389893,2739.189941,2725.699951,2733.01001,2733.01001,3019890000,0.023798828
S&P500,22/05/2018,2738.340088,2742.23999,2721.879883,2724.439941,2724.439941,3366310000,0.139001465
S&P500,23/05/2018,2713.97998,2733.330078,2709.540039,2733.290039,2733.290039,3326290000,-0.193100586
S&P500,24/05/2018,2730.939941,2731.969971,2707.379883,2727.76001,2727.76001,3256030000,0.031799316
S&P500,25/05/2018,2723.600098,2727.360107,2714.98999,2721.330078,2721.330078,2995260000,0.022700195
S&P500,29/05/2018,2705.110107,2710.669922,2676.810059,2689.860107,2689.860107,3736890000,0.1525
S&P500,30/05/2018,2702.429932,2729.340088,2702.429932,2724.01001,2724.01001,3561050000,-0.215800781
S&P500,31/05/2018,2720.97998,2722.5,2700.679932,2705.27002,2705.27002,4235370000,0.157099609
S&P500,01/06/2018,2718.699951,2736.929932,2718.699951,2734.620117,2734.620117,3684130000,-0.15920166
S&P500,04/06/2018,2741.669922,2749.159912,2740.540039,2746.870117,2746.870117,3376510000,-0.052001953
S&P500,05/06/2018,2748.459961,2752.610107,2739.51001,2748.800049,2748.800049,3517790000,-0.003400879
S&P500,06/06/2018,2753.25,2772.389893,2748.459961,2772.350098,2772.350098,3651640000,-0.191000977
S&P500,07/06/2018,2774.840088,2779.899902,2760.159912,2770.370117,2770.370117,3711330000,0.044699707
S&P500,08/06/2018,2765.840088,2779.389893,2763.590088,2779.030029,2779.030029,3123210000,-0.131899414
S&P500,11/06/2018,2780.179932,2790.209961,2780.169922,2782,2782,3232330000,-0.018200684
S&P500,12/06/2018,2785.600098,2789.800049,2778.780029,2786.850098,2786.850098,3401010000,-0.0125
S&P500,13/06/2018,2787.939941,2791.469971,2774.649902,2775.629883,2775.629883,3779230000,0.123100586
S&P500,14/06/2018,2783.209961,2789.060059,2776.52002,2782.48999,2782.48999,3526890000,0.007199707
S&P500,15/06/2018,2777.780029,2782.810059,2761.72998,2779.659912,2779.659912,5428790000,-0.018798828
S&P500,18/06/2018,2765.790039,2774.98999,2757.120117,2773.75,2773.75,3287150000,-0.079599609
S&P500,19/06/2018,2752.01001,2765.050049,2743.189941,2762.590088,2762.590088,3661470000,-0.105800781
S&P500,20/06/2018,2769.72998,2774.860107,2763.909912,2767.320068,2767.320068,3327600000,0.024099121
S&P500,21/06/2018,2769.280029,2769.280029,2744.389893,2749.76001,2749.76001,3300060000,0.195200195
S&P500,22/06/2018,2760.790039,2764.169922,2752.679932,2754.879883,2754.879883,5450550000,0.059101563
