Stockname,Date,Volume
FTSE100,31/12/2019,212142200
FTSE100,02/01/2020,482206700
FTSE100,03/01/2020,475628900
FTSE100,06/01/2020,516783400
FTSE100,07/01/2020,511576100
FTSE100,08/01/2020,606225000
FTSE100,09/01/2020,653838100
FTSE100,10/01/2020,651315600
FTSE100,13/01/2020,659019400
FTSE100,14/01/2020,697648200
FTSE100,15/01/2020,730575200
FTSE100,16/01/2020,573564200
FTSE100,17/01/2020,631970100
FTSE100,20/01/2020,358980900
FTSE100,21/01/2020,656519300
FTSE100,22/01/2020,604636000
FTSE100,23/01/2020,668616300
FTSE100,24/01/2020,605760000
FTSE100,27/01/2020,679457100
FTSE100,28/01/2020,535852000
FTSE100,29/01/2020,525036700
FTSE100,30/01/2020,685501900
FTSE100,31/01/2020,714049600
FTSE100,03/02/2020,645846700
FTSE100,04/02/2020,696703600
FTSE100,05/02/2020,818911400
FTSE100,06/02/2020,673947900
FTSE100,07/02/2020,705974200
FTSE100,10/02/2020,612817500
FTSE100,11/02/2020,700689800
FTSE100,12/02/2020,573044200
FTSE100,13/02/2020,823565400
FTSE100,14/02/2020,629855000
FTSE100,17/02/2020,394565700
FTSE100,18/02/2020,786827200
FTSE100,19/02/2020,602975900
FTSE100,20/02/2020,780481500
FTSE100,21/02/2020,872594700
FTSE100,24/02/2020,1081479400
FTSE100,25/02/2020,976469000
FTSE100,26/02/2020,982409600
FTSE100,27/02/2020,1224827000
FTSE100,28/02/2020,1979835300
FTSE100,02/03/2020,1770844200
FTSE100,03/03/2020,1277190200
FTSE100,04/03/2020,1115783100
FTSE100,05/03/2020,1146893100
FTSE100,06/03/2020,1377953500
FTSE100,09/03/2020,2098798700
FTSE100,10/03/2020,1729622400
FTSE100,11/03/2020,1507518600
FTSE100,12/03/2020,2209275500
FTSE100,13/03/2020,1935105000
FTSE100,16/03/2020,2111567500
FTSE100,17/03/2020,1941164900
FTSE100,18/03/2020,1837075100
FTSE100,19/03/2020,1963412200
FTSE100,20/03/2020,2585565700
FTSE100,23/03/2020,1629604900
FTSE100,24/03/2020,1582421000
FTSE100,25/03/2020,1860995600
FTSE100,26/03/2020,1536739000
FTSE100,27/03/2020,1457210400
FTSE100,30/03/2020,1136875400
FTSE100,31/03/2020,1602112800
FTSE100,01/04/2020,1670362100
FTSE100,02/04/2020,1554286900
FTSE100,03/04/2020,1180517400
FTSE100,06/04/2020,1207951800
FTSE100,07/04/2020,1563928500
FTSE100,08/04/2020,1133735000
FTSE100,09/04/2020,1290301300
FTSE100,14/04/2020,1056846100
FTSE100,15/04/2020,1375971300
FTSE100,16/04/2020,1073687700
FTSE100,17/04/2020,1204085900
FTSE100,20/04/2020,822613800
FTSE100,21/04/2020,888662400
FTSE100,22/04/2020,866999300
FTSE100,23/04/2020,882116400
FTSE100,24/04/2020,808821600
FTSE100,27/04/2020,792246400
FTSE100,28/04/2020,1196850700
FTSE100,29/04/2020,1288097400
FTSE100,30/04/2020,1933348900
FTSE100,01/05/2020,781328900
FTSE100,04/05/2020,1038977200
FTSE100,05/05/2020,969041200
FTSE100,06/05/2020,973242800
FTSE100,07/05/2020,967707400
FTSE100,11/05/2020,1041393600
FTSE100,12/05/2020,939767700
FTSE100,13/05/2020,1055705500
FTSE100,14/05/2020,1152459900
FTSE100,15/05/2020,927433300
FTSE100,18/05/2020,930325200
FTSE100,19/05/2020,1001641500
FTSE100,20/05/2020,925383600
FTSE100,21/05/2020,1135941900
FTSE100,22/05/2020,986007000
FTSE100,26/05/2020,1252539600
FTSE100,27/05/2020,1559401400
FTSE100,28/05/2020,1210102000
FTSE100,29/05/2020,2246313300
FTSE100,01/06/2020,742112200
FTSE100,02/06/2020,1192259900
FTSE100,03/06/2020,1232836600
FTSE100,04/06/2020,1041769100
FTSE100,05/06/2020,1398374600
FTSE100,08/06/2020,1305560800
FTSE100,09/06/2020,1322614400
FTSE100,10/06/2020,1115769600
FTSE100,11/06/2020,1117426600
FTSE100,12/06/2020,1059920700
FTSE100,15/06/2020,907815700
FTSE100,16/06/2020,1028926100
FTSE100,17/06/2020,863307200
FTSE100,18/06/2020,782893800
FTSE100,19/06/2020,1685754500
FTSE100,22/06/2020,793214300
FTSE100,23/06/2020,685327800
FTSE100,24/06/2020,768655700
FTSE100,25/06/2020,813511600
FTSE100,26/06/2020,698906500
FTSE100,29/06/2020,720430800
FTSE100,30/06/2020,827284200
FTSE100,01/07/2020,724502100
FTSE100,02/07/2020,806189500
FTSE100,03/07/2020,504568000
FTSE100,06/07/2020,697122600
FTSE100,07/07/2020,600362300
FTSE100,08/07/2020,625796600
FTSE100,09/07/2020,670967000
FTSE100,10/07/2020,685330800
FTSE100,13/07/2020,614241100
FTSE100,14/07/2020,717546900
FTSE100,15/07/2020,747302000
FTSE100,16/07/2020,521796200
FTSE100,17/07/2020,687096800
FTSE100,20/07/2020,494263500
FTSE100,21/07/2020,753531600
FTSE100,22/07/2020,745230100
FTSE100,23/07/2020,605739200
FTSE100,24/07/2020,679819200
FTSE100,27/07/2020,704383900
FTSE100,28/07/2020,612575200
FTSE100,29/07/2020,718093000
FTSE100,30/07/2020,1229813400
FTSE100,31/07/2020,1007598800
FTSE100,03/08/2020,948540800
FTSE100,04/08/2020,766666900
FTSE100,05/08/2020,715558400
FTSE100,06/08/2020,629266500
FTSE100,07/08/2020,540972400
FTSE100,10/08/2020,558064500
FTSE100,11/08/2020,758790700
FTSE100,12/08/2020,680848000
FTSE100,13/08/2020,515765800
FTSE100,14/08/2020,513442300
FTSE100,17/08/2020,500314600
FTSE100,18/08/2020,502242600
FTSE100,19/08/2020,425040900
FTSE100,20/08/2020,505170900
FTSE100,21/08/2020,545211700
FTSE100,24/08/2020,452722200
FTSE100,25/08/2020,538992400
FTSE100,26/08/2020,405657200
FTSE100,27/08/2020,496427000
FTSE100,28/08/2020,928308900
FTSE100,01/09/2020,1041226100
FTSE100,02/09/2020,670603500
FTSE100,03/09/2020,698951400
FTSE100,04/09/2020,672211400
FTSE100,07/09/2020,542562600
FTSE100,08/09/2020,741088100
FTSE100,09/09/2020,670411100
FTSE100,10/09/2020,602947200
FTSE100,11/09/2020,532206600
FTSE100,14/09/2020,599027600
FTSE100,15/09/2020,696475100
FTSE100,16/09/2020,712218600
FTSE100,17/09/2020,614989900
FTSE100,18/09/2020,1606438900
FTSE100,21/09/2020,989724600
FTSE100,22/09/2020,793986600
FTSE100,23/09/2020,745841800
FTSE100,24/09/2020,707125700
FTSE100,25/09/2020,742745800
FTSE100,28/09/2020,915339300
FTSE100,29/09/2020,677894800
FTSE100,30/09/2020,831982500
FTSE100,01/10/2020,729252500
FTSE100,02/10/2020,708115400
FTSE100,05/10/2020,637260500
FTSE100,06/10/2020,911383000
FTSE100,07/10/2020,762006800
FTSE100,08/10/2020,741665900
FTSE100,09/10/2020,676779000
FTSE100,12/10/2020,600961600
FTSE100,13/10/2020,786877800
FTSE100,14/10/2020,613220800
FTSE100,15/10/2020,667215200
FTSE100,16/10/2020,669807200
FTSE100,19/10/2020,522720700
FTSE100,20/10/2020,576524900
FTSE100,21/10/2020,632347400
FTSE100,22/10/2020,664916300
FTSE100,23/10/2020,852798000
FTSE100,26/10/2020,870052100
FTSE100,27/10/2020,756732600
FTSE100,28/10/2020,1107558600
FTSE100,29/10/2020,964959700
FTSE100,30/10/2020,823613300
FTSE100,02/11/2020,755064600
FTSE100,03/11/2020,803790300
FTSE100,04/11/2020,781517600
FTSE100,05/11/2020,900001200
FTSE100,06/11/2020,848478100
FTSE100,09/11/2020,2067706200
FTSE100,10/11/2020,1717346100
FTSE100,11/11/2020,1283397300
FTSE100,12/11/2020,1014492200
FTSE100,13/11/2020,1010712500
FTSE100,16/11/2020,1293581100
FTSE100,17/11/2020,1225248200
FTSE100,18/11/2020,979740000
FTSE100,19/11/2020,929024200
FTSE100,20/11/2020,821112500
FTSE100,23/11/2020,943708400
FTSE100,24/11/2020,1301560700
FTSE100,25/11/2020,1129314000
FTSE100,26/11/2020,736272500
FTSE100,27/11/2020,1448127900
FTSE100,30/11/2020,1355075300
FTSE100,01/12/2020,839858300
FTSE100,02/12/2020,936842800
FTSE100,03/12/2020,943214500
FTSE100,04/12/2020,1073110600
FTSE100,07/12/2020,1058250500
FTSE100,08/12/2020,758186800
FTSE100,09/12/2020,769345300
FTSE100,10/12/2020,1109877200
FTSE100,11/12/2020,1069085700
FTSE100,14/12/2020,870265400
FTSE100,15/12/2020,737394700
FTSE100,16/12/2020,860333700
FTSE100,17/12/2020,725533900
FTSE100,18/12/2020,1200513100
FTSE100,21/12/2020,1118314800
FTSE100,23/12/2020,807695400
FTSE100,24/12/2020,477470700
FTSE100,29/12/2020,824116800
FTSE100,30/12/2020,425493000
FTSE100,31/12/2020,316943900
FTSE100,04/01/2021,965097800
FTSE100,05/01/2021,718950800
FTSE100,06/01/2021,1249709500
FTSE100,07/01/2021,939652600
FTSE100,08/01/2021,850778500
FTSE100,11/01/2021,707799500
FTSE100,12/01/2021,648158800
FTSE100,13/01/2021,619448200
FTSE100,14/01/2021,685978100
FTSE100,15/01/2021,740665600
FTSE100,18/01/2021,359826900
FTSE100,19/01/2021,618144700
FTSE100,20/01/2021,687499600
FTSE100,21/01/2021,621554400
FTSE100,22/01/2021,693954900
FTSE100,25/01/2021,761260500
FTSE100,26/01/2021,683485900
FTSE100,27/01/2021,982451100
FTSE100,28/01/2021,869048100
FTSE100,29/01/2021,870670500
FTSE100,01/02/2021,746038100
FTSE100,02/02/2021,719054200
FTSE100,03/02/2021,717525200
FTSE100,04/02/2021,989919900
FTSE100,05/02/2021,984403300
FTSE100,08/02/2021,818871300
FTSE100,09/02/2021,544655300
FTSE100,10/02/2021,782043000
FTSE100,11/02/2021,673184700
FTSE100,12/02/2021,495851300
FTSE100,15/02/2021,825488200
FTSE100,16/02/2021,817289800
FTSE100,17/02/2021,755390100
FTSE100,18/02/2021,847018200
FTSE100,19/02/2021,976444700
FTSE100,22/02/2021,846468100
FTSE100,23/02/2021,1154639900
FTSE100,24/02/2021,1141083000
FTSE100,25/02/2021,852469800
FTSE100,26/02/2021,1279039900
FTSE100,01/03/2021,708419900
FTSE100,02/03/2021,682614300
FTSE100,03/03/2021,937329300
FTSE100,04/03/2021,938807000
FTSE100,05/03/2021,1027477500
FTSE100,08/03/2021,972755300
FTSE100,09/03/2021,952946800
FTSE100,10/03/2021,725796800
FTSE100,11/03/2021,714706900
FTSE100,12/03/2021,706134500
FTSE100,15/03/2021,670767900
FTSE100,16/03/2021,8494800
FTSE100,17/03/2021,8378200
FTSE100,18/03/2021,825204500
FTSE100,19/03/2021,1819149000
FTSE100,22/03/2021,811558900
FTSE100,23/03/2021,861618700
FTSE100,24/03/2021,942724200
FTSE100,25/03/2021,768539700
FTSE100,26/03/2021,748208300
FTSE100,29/03/2021,624496600
FTSE100,30/03/2021,664395600
FTSE100,31/03/2021,854819600
FTSE100,01/04/2021,592371100
FTSE100,06/04/2021,773873100
FTSE100,07/04/2021,708769700
FTSE100,08/04/2021,792318200
FTSE100,09/04/2021,615052100
FTSE100,12/04/2021,639363600
FTSE100,13/04/2021,572405700
FTSE100,14/04/2021,596867000
FTSE100,15/04/2021,651402900
FTSE100,16/04/2021,742505700
FTSE100,19/04/2021,529712700
FTSE100,20/04/2021,825253600
FTSE100,21/04/2021,662064600
FTSE100,22/04/2021,647196400
FTSE100,23/04/2021,582223700
FTSE100,26/04/2021,511633400
FTSE100,27/04/2021,658634400
FTSE100,28/04/2021,990231900
FTSE100,29/04/2021,657930300
FTSE100,30/04/2021,831625600
FTSE100,04/05/2021,911981600
FTSE100,05/05/2021,734979800
FTSE100,06/05/2021,764405400
FTSE100,07/05/2021,624763100
FTSE100,10/05/2021,744129400
FTSE100,11/05/2021,933225500
FTSE100,12/05/2021,743459700
FTSE100,13/05/2021,660813600
FTSE100,14/05/2021,845954300
FTSE100,17/05/2021,582188300
FTSE100,18/05/2021,736327300
FTSE100,19/05/2021,729532000
FTSE100,20/05/2021,626003200
FTSE100,21/05/2021,803607300
FTSE100,24/05/2021,422927700
FTSE100,25/05/2021,619367600
FTSE100,26/05/2021,619965100
FTSE100,27/05/2021,1422973500
FTSE100,28/05/2021,786614400
FTSE100,01/06/2021,726701500
FTSE100,02/06/2021,570341500
FTSE100,03/06/2021,617182900
FTSE100,04/06/2021,425216000
FTSE100,07/06/2021,963131300
FTSE100,08/06/2021,550005100
FTSE100,09/06/2021,575133700
FTSE100,10/06/2021,574917100
FTSE100,11/06/2021,509040600
FTSE100,14/06/2021,551244200
FTSE100,15/06/2021,779379400
FTSE100,16/06/2021,723106300
FTSE100,17/06/2021,724679900
FTSE100,18/06/2021,1553511000
FTSE100,21/06/2021,820495800
FTSE100,22/06/2021,522524500
FTSE100,23/06/2021,567367400
FTSE100,24/06/2021,726332500
FTSE100,25/06/2021,609038400
FTSE100,28/06/2021,682531900
FTSE100,29/06/2021,531015400
FTSE100,30/06/2021,659209600
FTSE100,01/07/2021,631273700
FTSE100,02/07/2021,520006400
FTSE100,05/07/2021,384449600
FTSE100,06/07/2021,635763200
FTSE100,07/07/2021,600040700
FTSE100,08/07/2021,741526200
FTSE100,09/07/2021,577541200
FTSE100,12/07/2021,484702100
FTSE100,13/07/2021,613836900
FTSE100,14/07/2021,565377200
FTSE100,15/07/2021,612974400
FTSE100,16/07/2021,617556700
FTSE100,19/07/2021,817237100
FTSE100,20/07/2021,941993900
FTSE100,21/07/2021,784895600
FTSE100,22/07/2021,497512000
FTSE100,23/07/2021,461681400
FTSE100,26/07/2021,524700700
FTSE100,27/07/2021,516983900
FTSE100,28/07/2021,595315800
FTSE100,29/07/2021,789496800
FTSE100,30/07/2021,674951500
FTSE100,02/08/2021,526271100
FTSE100,03/08/2021,613947100
FTSE100,04/08/2021,618704700
FTSE100,05/08/2021,814802900
FTSE100,06/08/2021,677358200
FTSE100,09/08/2021,525136800
FTSE100,10/08/2021,559144000
FTSE100,11/08/2021,536436100
FTSE100,12/08/2021,574940100
FTSE100,13/08/2021,501180000
FTSE100,16/08/2021,522255500
FTSE100,17/08/2021,573595700
FTSE100,18/08/2021,792002500
FTSE100,19/08/2021,602767800
FTSE100,20/08/2021,549551400
FTSE100,23/08/2021,493195600
FTSE100,24/08/2021,582751900
FTSE100,25/08/2021,510382500
FTSE100,26/08/2021,391705500
FTSE100,27/08/2021,425583800
FTSE100,31/08/2021,1002276600
FTSE100,01/09/2021,522902700
FTSE100,02/09/2021,538705600
FTSE100,03/09/2021,499092300
FTSE100,06/09/2021,306418900
FTSE100,07/09/2021,466824500
FTSE100,08/09/2021,567994400
FTSE100,09/09/2021,695389400
FTSE100,10/09/2021,492655900
FTSE100,13/09/2021,545721200
FTSE100,14/09/2021,678394800
FTSE100,15/09/2021,772561700
FTSE100,16/09/2021,667606300
FTSE100,17/09/2021,1627774500
FTSE100,20/09/2021,905908000
FTSE100,21/09/2021,811822000
FTSE100,22/09/2021,623048700
FTSE100,23/09/2021,731206400
FTSE100,24/09/2021,836348200
FTSE100,27/09/2021,900413700
FTSE100,28/09/2021,819400500
FTSE100,29/09/2021,810850000
FTSE100,30/09/2021,868050200
FTSE100,01/10/2021,815417000
FTSE100,04/10/2021,792854800
FTSE100,05/10/2021,846145500
FTSE100,06/10/2021,944014100
FTSE100,07/10/2021,709629100
FTSE100,08/10/2021,707356500
FTSE100,11/10/2021,709511700
FTSE100,12/10/2021,815613600
FTSE100,13/10/2021,1041234500
FTSE100,14/10/2021,785955800
FTSE100,15/10/2021,813605700
FTSE100,18/10/2021,580835500
FTSE100,19/10/2021,677316100
FTSE100,20/10/2021,655710900
FTSE100,21/10/2021,615511300
FTSE100,22/10/2021,482745100
FTSE100,25/10/2021,590620500
FTSE100,26/10/2021,683335400
FTSE100,27/10/2021,606503800
FTSE100,28/10/2021,677063000
FTSE100,29/10/2021,875049200
FTSE100,01/11/2021,644379600
FTSE100,02/11/2021,788360700
FTSE100,03/11/2021,729024900
FTSE100,04/11/2021,988387200
FTSE100,05/11/2021,829628100
FTSE100,08/11/2021,617444100
FTSE100,09/11/2021,780375900
FTSE100,10/11/2021,908302100
FTSE100,11/11/2021,672658500
FTSE100,12/11/2021,766415500
FTSE100,15/11/2021,604752800
FTSE100,16/11/2021,849713500
FTSE100,17/11/2021,980280900
FTSE100,18/11/2021,590225200
FTSE100,19/11/2021,1174484200
FTSE100,22/11/2021,638191500
FTSE100,23/11/2021,624614500
FTSE100,24/11/2021,661514300
FTSE100,25/11/2021,487924100
FTSE100,26/11/2021,1714871800
FTSE100,29/11/2021,945061900
FTSE100,30/11/2021,1459578100
FTSE100,01/12/2021,779578300
FTSE100,02/12/2021,724509800
FTSE100,03/12/2021,867111100
FTSE100,06/12/2021,637274000
FTSE100,07/12/2021,783615400
FTSE100,08/12/2021,776663000
FTSE100,09/12/2021,615185100
FTSE100,10/12/2021,533854300
FTSE100,13/12/2021,1173948800
FTSE100,14/12/2021,662325900
FTSE100,15/12/2021,813609300
FTSE100,16/12/2021,1155236100
FTSE100,17/12/2021,1477578800
FTSE100,20/12/2021,925062200
FTSE100,21/12/2021,683669700
FTSE100,22/12/2021,514772900
FTSE100,23/12/2021,422671500
FTSE100,24/12/2021,126005500
FTSE100,29/12/2021,445975700
FTSE100,30/12/2021,266402700
FTSE100,31/12/2021,179343800
NASDAQ,02/01/2018,341130000
NASDAQ,03/01/2018,456790000
NASDAQ,04/01/2018,403280000
NASDAQ,05/01/2018,358020000
NASDAQ,08/01/2018,341390000
NASDAQ,09/01/2018,333490000
NASDAQ,10/01/2018,341470000
NASDAQ,11/01/2018,346830000
NASDAQ,12/01/2018,376390000
NASDAQ,16/01/2018,606520000
NASDAQ,17/01/2018,522720000
NASDAQ,18/01/2018,492780000
NASDAQ,19/01/2018,585000000
NASDAQ,22/01/2018,431200000
NASDAQ,23/01/2018,433490000
NASDAQ,24/01/2018,518790000
NASDAQ,25/01/2018,401390000
NASDAQ,26/01/2018,477780000
NASDAQ,29/01/2018,421000000
NASDAQ,30/01/2018,448330000
NASDAQ,31/01/2018,479130000
NASDAQ,01/02/2018,410620000
NASDAQ,02/02/2018,522880000
NASDAQ,05/02/2018,714450000
NASDAQ,06/02/2018,823940000
NASDAQ,07/02/2018,504620000
NASDAQ,08/02/2018,657500000
NASDAQ,09/02/2018,735030000
NASDAQ,12/02/2018,496610000
NASDAQ,13/02/2018,374410000
NASDAQ,14/02/2018,431160000
NASDAQ,15/02/2018,416780000
NASDAQ,16/02/2018,406730000
NASDAQ,20/02/2018,421510000
NASDAQ,21/02/2018,456070000
NASDAQ,22/02/2018,378900000
NASDAQ,23/02/2018,335420000
NASDAQ,26/02/2018,473360000
NASDAQ,27/02/2018,438390000
NASDAQ,28/02/2018,451870000
NASDAQ,01/03/2018,506280000
NASDAQ,02/03/2018,437130000
NASDAQ,05/03/2018,383910000
NASDAQ,06/03/2018,331770000
NASDAQ,07/03/2018,394070000
NASDAQ,08/03/2018,327300000
NASDAQ,09/03/2018,371570000
NASDAQ,12/03/2018,362580000
NASDAQ,13/03/2018,447880000
NASDAQ,14/03/2018,356830000
NASDAQ,15/03/2018,316310000
NASDAQ,16/03/2018,654240000
NASDAQ,19/03/2018,377990000
NASDAQ,20/03/2018,342510000
NASDAQ,21/03/2018,343230000
NASDAQ,22/03/2018,439280000
NASDAQ,23/03/2018,482550000
NASDAQ,26/03/2018,479540000
NASDAQ,27/03/2018,524480000
NASDAQ,28/03/2018,530040000
NASDAQ,29/03/2018,463550000
NASDAQ,02/04/2018,509820000
NASDAQ,03/04/2018,394130000
NASDAQ,04/04/2018,388540000
NASDAQ,05/04/2018,347790000
NASDAQ,06/04/2018,395990000
NASDAQ,09/04/2018,380790000
NASDAQ,10/04/2018,368590000
NASDAQ,11/04/2018,286360000
NASDAQ,12/04/2018,336130000
NASDAQ,13/04/2018,331890000
NASDAQ,16/04/2018,305070000
NASDAQ,17/04/2018,342410000
NASDAQ,18/04/2018,302030000
NASDAQ,19/04/2018,381110000
NASDAQ,20/04/2018,537770000
NASDAQ,23/04/2018,351030000
NASDAQ,24/04/2018,468180000
NASDAQ,25/04/2018,437100000
NASDAQ,26/04/2018,390360000
NASDAQ,27/04/2018,392810000
NASDAQ,30/04/2018,416650000
NASDAQ,01/05/2018,380070000
NASDAQ,02/05/2018,385350000
NASDAQ,03/05/2018,389240000
NASDAQ,04/05/2018,329480000
NASDAQ,07/05/2018,307670000
NASDAQ,08/05/2018,344940000
NASDAQ,09/05/2018,361580000
NASDAQ,10/05/2018,304210000
NASDAQ,11/05/2018,274150000
NASDAQ,14/05/2018,282860000
NASDAQ,15/05/2018,301900000
NASDAQ,16/05/2018,280810000
NASDAQ,17/05/2018,314650000
NASDAQ,18/05/2018,269700000
NASDAQ,21/05/2018,308920000
NASDAQ,22/05/2018,288200000
NASDAQ,23/05/2018,399610000
NASDAQ,24/05/2018,347050000
NASDAQ,25/05/2018,257210000
NASDAQ,29/05/2018,395810000
NASDAQ,30/05/2018,324870000
NASDAQ,31/05/2018,429740000
NASDAQ,01/06/2018,315710000
NASDAQ,04/06/2018,340400000
NASDAQ,05/06/2018,306340000
NASDAQ,06/06/2018,316090000
NASDAQ,07/06/2018,357680000
NASDAQ,08/06/2018,317510000
NASDAQ,11/06/2018,276740000
NASDAQ,12/06/2018,265750000
NASDAQ,13/06/2018,329700000
NASDAQ,14/06/2018,341170000
NASDAQ,15/06/2018,659370000
NASDAQ,18/06/2018,337070000
NASDAQ,19/06/2018,376380000
NASDAQ,20/06/2018,359520000
NASDAQ,21/06/2018,349570000
NASDAQ,22/06/2018,473970000
NASDAQ,25/06/2018,439130000
NASDAQ,26/06/2018,301130000
NASDAQ,27/06/2018,313790000
NASDAQ,28/06/2018,305020000
NASDAQ,29/06/2018,329070000
NASDAQ,02/07/2018,244110000
NASDAQ,03/07/2018,160960000
NASDAQ,05/07/2018,237670000
NASDAQ,06/07/2018,219450000
NASDAQ,09/07/2018,240580000
NASDAQ,10/07/2018,235040000
NASDAQ,11/07/2018,237370000
NASDAQ,12/07/2018,233150000
NASDAQ,13/07/2018,255520000
NASDAQ,16/07/2018,231270000
NASDAQ,17/07/2018,250450000
NASDAQ,18/07/2018,252870000
NASDAQ,19/07/2018,285760000
NASDAQ,20/07/2018,274080000
NASDAQ,23/07/2018,228820000
NASDAQ,24/07/2018,274940000
NASDAQ,25/07/2018,273670000
NASDAQ,26/07/2018,297530000
NASDAQ,27/07/2018,329680000
NASDAQ,30/07/2018,296880000
NASDAQ,31/07/2018,348700000
NASDAQ,01/08/2018,315880000
NASDAQ,02/08/2018,307700000
NASDAQ,03/08/2018,239020000
NASDAQ,06/08/2018,238990000
NASDAQ,07/08/2018,239910000
NASDAQ,08/08/2018,217770000
NASDAQ,09/08/2018,214970000
NASDAQ,10/08/2018,234480000
NASDAQ,13/08/2018,219990000
NASDAQ,14/08/2018,219210000
NASDAQ,15/08/2018,295810000
NASDAQ,16/08/2018,342430000
NASDAQ,17/08/2018,284160000
NASDAQ,20/08/2018,248570000
NASDAQ,21/08/2018,241620000
NASDAQ,22/08/2018,200480000
NASDAQ,23/08/2018,213270000
NASDAQ,24/08/2018,200330000
NASDAQ,27/08/2018,220510000
NASDAQ,28/08/2018,211470000
NASDAQ,29/08/2018,214960000
NASDAQ,30/08/2018,240440000
NASDAQ,31/08/2018,273440000
NASDAQ,04/09/2018,254600000
NASDAQ,05/09/2018,289210000
NASDAQ,06/09/2018,262380000
NASDAQ,07/09/2018,281350000
NASDAQ,10/09/2018,252170000
NASDAQ,11/09/2018,265960000
NASDAQ,12/09/2018,282770000
NASDAQ,13/09/2018,260800000
NASDAQ,14/09/2018,228640000
NASDAQ,17/09/2018,230230000
NASDAQ,18/09/2018,243000000
NASDAQ,19/09/2018,251330000
NASDAQ,20/09/2018,260480000
NASDAQ,21/09/2018,657620000
NASDAQ,24/09/2018,254850000
NASDAQ,25/09/2018,234110000
NASDAQ,26/09/2018,262620000
NASDAQ,27/09/2018,226350000
NASDAQ,28/09/2018,264030000
NASDAQ,01/10/2018,238320000
NASDAQ,02/10/2018,258290000
NASDAQ,03/10/2018,280130000
NASDAQ,04/10/2018,289600000
NASDAQ,05/10/2018,267100000
NASDAQ,08/10/2018,273020000
NASDAQ,09/10/2018,282560000
NASDAQ,10/10/2018,438200000
NASDAQ,11/10/2018,522880000
NASDAQ,12/10/2018,397510000
NASDAQ,15/10/2018,287320000
NASDAQ,16/10/2018,305800000
NASDAQ,17/10/2018,298210000
NASDAQ,18/10/2018,328020000
NASDAQ,19/10/2018,350810000
NASDAQ,22/10/2018,314940000
NASDAQ,23/10/2018,436430000
NASDAQ,24/10/2018,496400000
NASDAQ,25/10/2018,439670000
NASDAQ,26/10/2018,505310000
NASDAQ,29/10/2018,443850000
NASDAQ,30/10/2018,470050000
NASDAQ,31/10/2018,448930000
NASDAQ,01/11/2018,383970000
NASDAQ,02/11/2018,429480000
NASDAQ,05/11/2018,334740000
NASDAQ,06/11/2018,265450000
NASDAQ,07/11/2018,361780000
NASDAQ,08/11/2018,295650000
NASDAQ,09/11/2018,324450000
NASDAQ,12/11/2018,346910000
NASDAQ,13/11/2018,339690000
NASDAQ,14/11/2018,384240000
NASDAQ,15/11/2018,392750000
NASDAQ,16/11/2018,354460000
NASDAQ,19/11/2018,358090000
NASDAQ,20/11/2018,445920000
NASDAQ,21/11/2018,289370000
NASDAQ,23/11/2018,155940000
NASDAQ,26/11/2018,306280000
NASDAQ,27/11/2018,308250000
NASDAQ,28/11/2018,362160000
NASDAQ,29/11/2018,305110000
NASDAQ,30/11/2018,482250000
NASDAQ,03/12/2018,388480000
NASDAQ,04/12/2018,418900000
NASDAQ,06/12/2018,471690000
NASDAQ,07/12/2018,398230000
NASDAQ,10/12/2018,389690000
NASDAQ,11/12/2018,342960000
NASDAQ,12/12/2018,344330000
NASDAQ,13/12/2018,299970000
NASDAQ,14/12/2018,416940000
NASDAQ,17/12/2018,466740000
NASDAQ,18/12/2018,408070000
NASDAQ,19/12/2018,503550000
NASDAQ,20/12/2018,576700000
NASDAQ,21/12/2018,900510000
NASDAQ,24/12/2018,308420000
NASDAQ,26/12/2018,433080000
NASDAQ,27/12/2018,407940000
NASDAQ,28/12/2018,336510000
NASDAQ,31/12/2018,288830000
NASDAQ,02/01/2019,321570000
NASDAQ,03/01/2019,424240000
NASDAQ,04/01/2019,396020000
NASDAQ,07/01/2019,334200000
NASDAQ,08/01/2019,317420000
NASDAQ,09/01/2019,324570000
NASDAQ,10/01/2019,338150000
NASDAQ,11/01/2019,262650000
NASDAQ,14/01/2019,277560000
NASDAQ,15/01/2019,291570000
NASDAQ,16/01/2019,302830000
NASDAQ,17/01/2019,288590000
NASDAQ,18/01/2019,372970000
NASDAQ,22/01/2019,338480000
NASDAQ,23/01/2019,318600000
NASDAQ,24/01/2019,320170000
NASDAQ,25/01/2019,376890000
NASDAQ,28/01/2019,347170000
NASDAQ,29/01/2019,330870000
NASDAQ,30/01/2019,397330000
NASDAQ,31/01/2019,507350000
NASDAQ,01/02/2019,372090000
NASDAQ,04/02/2019,298540000
NASDAQ,05/02/2019,310650000
NASDAQ,06/02/2019,247590000
NASDAQ,07/02/2019,295460000
NASDAQ,08/02/2019,248210000
NASDAQ,11/02/2019,241700000
NASDAQ,12/02/2019,278110000
NASDAQ,13/02/2019,263330000
NASDAQ,14/02/2019,313010000
NASDAQ,15/02/2019,328530000
NASDAQ,19/02/2019,280620000
NASDAQ,20/02/2019,287880000
NASDAQ,21/02/2019,255710000
NASDAQ,22/02/2019,279760000
NASDAQ,25/02/2019,281600000
NASDAQ,26/02/2019,257850000
NASDAQ,27/02/2019,255380000
NASDAQ,28/02/2019,338520000
NASDAQ,01/03/2019,289890000
