Cryptocurrency,Date,Open,High,Low,Close,Adj Close,Volume,Volatility,R,Returns
BNB,25/03/2018,13.13519955,14.23260021,12.5685997,12.78310013,12.78310013,189518000,12%,-0.023378212,-2.33782123
BNB,26/03/2018,12.91349983,12.91349983,10.95709991,12.06140041,12.06140041,132353000,16%,-0.056457331,-5.645733096
BNB,27/03/2018,12.1189003,12.2336998,10.87709999,11.50829983,11.50829983,102579000,12%,-0.045857079,-4.585707853
BNB,28/03/2018,11.51920033,12.24600029,11.38980007,11.64039993,11.64039993,92931200,7%,0.011478681,1.147868124
BNB,29/03/2018,11.69610023,11.72910023,10.17269993,10.19610023,10.19610023,81352096,14%,-0.124076467,-12.4076467
BNB,30/03/2018,10.16919994,10.74810028,9.744290352,10.35039997,10.35039997,75551600,10%,0.015133211,1.513321098
BNB,31/03/2018,10.39290047,11.39000034,10.28680038,11.05589962,11.05589962,89256304,10%,0.068161583,6.816158323
BNB,01/04/2018,11.15190029,11.29710007,10.37829971,11.06620026,11.06620026,87918096,8%,0.000931687,0.093168685
BNB,02/04/2018,11.06509972,12.6487999,11.01519966,12.62069988,12.62069988,116071000,14%,0.140472754,14.0472754
BNB,03/04/2018,12.64459991,13.95320034,12.33360004,13.36069965,13.36069965,141287008,12%,0.058633814,5.863381413
BNB,04/04/2018,13.29259968,13.44079971,12.00189972,12.19040012,12.19040012,119600000,11%,-0.087592683,-8.759268305
BNB,05/04/2018,12.19849968,12.62349987,12.13599968,12.45359993,12.45359993,103864000,4%,0.021590744,2.159074383
BNB,06/04/2018,12.49269962,12.64309978,12.03890038,12.25839996,12.25839996,81989696,5%,-0.01567418,-1.567417996
BNB,07/04/2018,12.26679993,12.63059998,12.26679993,12.45569992,12.45569992,87924896,3%,0.016095082,1.609508238
BNB,08/04/2018,12.51249981,12.51249981,12.11590004,12.11760044,12.11760044,79045000,3%,-0.027144157,-2.714415744
BNB,09/04/2018,12.12080002,12.55449963,11.6104002,11.86830044,11.86830044,80643696,8%,-0.02057338,-2.057338037
BNB,10/04/2018,11.90550041,12.40149975,11.84910011,12.03619957,12.03619957,87608200,5%,0.014146856,1.414685554
BNB,11/04/2018,12.04160023,12.23089981,11.77890015,12.23089981,12.23089981,92759696,4%,0.016176222,1.61762224
BNB,12/04/2018,12.42339993,12.95250034,11.90880013,12.95250034,12.95250034,133239000,8%,0.058998156,5.899815579
BNB,13/04/2018,13.15250015,13.76210022,12.75339985,13.53680038,13.53680038,148215008,8%,0.045110984,4.511098442
BNB,14/04/2018,13.45470047,13.84010029,12.98999977,13.24440002,13.24440002,94980800,6%,-0.021600404,-2.160040422
BNB,15/04/2018,13.29780006,13.58010006,12.92249966,13.05879974,13.05879974,115373000,5%,-0.014013491,-1.401349102
BNB,16/04/2018,13.04730034,13.0557003,12.08450031,12.21000004,12.21000004,75965504,8%,-0.064998294,-6.499829404
BNB,17/04/2018,12.22640038,12.45890045,11.67389965,11.76939964,11.76939964,77537400,7%,-0.036085208,-3.608520834
BNB,18/04/2018,11.79389954,12.39470005,11.52530003,12.27569962,12.27569962,90015104,7%,0.043018335,4.301833466
BNB,19/04/2018,12.26290035,12.43389988,12.04039955,12.3526001,12.3526001,78661696,3%,0.006264448,0.626444802
BNB,20/04/2018,12.35299969,12.71800041,11.92930031,12.57520008,12.57520008,86036096,6%,0.018020496,1.802049621
BNB,21/04/2018,12.56939983,13.67319965,12.43729973,13.37839985,13.37839985,141582000,9%,0.063871729,6.387172871
BNB,22/04/2018,13.35429955,13.35429955,12.86200047,12.87590027,12.87590027,84873000,4%,-0.037560514,-3.756051442
BNB,23/04/2018,12.87769985,13.82520008,12.84549999,13.62530041,13.62530041,132041000,7%,0.058201766,5.820176634
BNB,24/04/2018,13.64820004,15.62460041,13.64820004,15.26599979,15.26599979,165599008,14%,0.120415649,12.04156486
BNB,25/04/2018,15.21199989,15.92590046,13.04640007,13.29090023,13.29090023,144820992,20%,-0.129378985,-12.93789853
BNB,26/04/2018,13.34720039,14.70880032,13.24709988,14.65359974,14.65359974,127788000,10%,0.102528759,10.25287592
BNB,27/04/2018,14.64690018,14.77169991,14.18379974,14.32909966,14.32909966,101995000,4%,-0.022144735,-2.214473506
BNB,28/04/2018,14.28310013,15.32859993,14.22550011,15.20009995,15.20009995,122360000,7%,0.060785416,6.078541645
BNB,29/04/2018,15.16419983,15.39750004,14.5557003,15.05620003,15.05620003,105495000,6%,-0.009467038,-0.946703759
BNB,30/04/2018,15.06270027,15.15670013,14.10929966,14.31210041,14.31210041,83765800,7%,-0.049421475,-4.942147525
BNB,01/05/2018,14.31459999,14.31459999,13.61480045,14.16429996,14.16429996,75433904,5%,-0.010326957,-1.0326957
BNB,02/05/2018,14.17020035,14.40919971,13.94040012,14.40919971,14.40919971,80730304,3%,0.01728993,1.728992964
BNB,03/05/2018,14.44159985,14.77869987,14.21140003,14.65260029,14.65260029,104726000,4%,0.016892026,1.689202583
BNB,04/05/2018,14.62800026,14.68459988,14.24450016,14.3295002,14.3295002,79940496,3%,-0.0220507,-2.205069978
BNB,05/05/2018,14.3192997,14.50319958,14.21189976,14.36870003,14.36870003,71502096,2%,0.002735603,0.273560337
BNB,06/05/2018,14.36229992,14.79920006,13.67630005,13.94260025,13.94260025,74731600,8%,-0.02965472,-2.965472008
BNB,07/05/2018,13.93900013,13.97000027,12.99450016,13.70250034,13.70250034,59800200,7%,-0.017220597,-1.722059749
BNB,08/05/2018,13.70460033,13.92280006,13.14820004,13.52900028,13.52900028,57865500,6%,-0.012661927,-1.266192714
BNB,09/05/2018,13.52449989,14.81289959,13.07989979,14.66020012,14.66020012,99046304,12%,0.083612966,8.361296571
BNB,10/05/2018,14.67500019,15.04559994,13.81840038,13.81840038,13.81840038,68250000,9%,-0.057420753,-5.742075341
BNB,11/05/2018,13.88049984,14.0941,12.58950043,12.9939003,12.9939003,57027500,11%,-0.059666825,-5.966682547
BNB,12/05/2018,12.97270012,13.14719963,12.25389957,12.94390011,12.94390011,44001000,7%,-0.003847974,-0.384797402
BNB,13/05/2018,13.00800037,13.5539999,12.74300003,13.11870003,13.11870003,70816496,6%,0.013504424,1.35044243
BNB,14/05/2018,13.1583004,13.16530037,12.35639954,12.87069988,12.87069988,49317700,6%,-0.018904323,-1.890432318
BNB,15/05/2018,12.85389996,13.27229977,12.51439953,12.56779957,12.56779957,45696200,6%,-0.023534098,-2.353409815
BNB,16/05/2018,12.55809975,12.56739998,11.95110035,12.26049995,12.26049995,35233200,5%,-0.024451346,-2.445134586
BNB,17/05/2018,12.3156004,12.97099972,12.27359962,12.46500015,12.46500015,54251500,6%,0.016679597,1.667959701
BNB,18/05/2018,12.36139965,16.22050095,12.05309963,15.13539982,15.13539982,243260992,30%,0.21423182,21.42318197
BNB,19/05/2018,15.13459969,15.62100029,13.9932003,14.24569988,14.24569988,138320992,11%,-0.058782718,-5.878271777
BNB,20/05/2018,14.3501997,14.3689003,13.68529987,14.11779976,14.11779976,95390200,5%,-0.008978157,-0.897815654
BNB,21/05/2018,14.12539959,14.78789997,13.81669998,14.72229958,14.72229958,97367296,7%,0.042818274,4.28182739
BNB,22/05/2018,14.57089996,14.83510017,13.74919987,13.92549992,13.92549992,86545104,8%,-0.054121957,-5.412195667
BNB,23/05/2018,13.85289955,13.92520046,12.33430004,12.62619972,12.62619972,68215200,12%,-0.093303666,-9.330366605
BNB,24/05/2018,12.60999966,13.19089985,12.20149994,13.00030041,13.00030041,54410900,8%,0.029628922,2.962892187
BNB,25/05/2018,13.0326004,13.37059975,12.63529968,13.00800037,13.00800037,49173800,6%,0.000592291,0.059229142
BNB,26/05/2018,12.9630003,13.19639969,12.69589996,12.75909996,12.75909996,43258400,4%,-0.01913441,-1.913441008
BNB,27/05/2018,12.78569984,12.79230022,12.32909966,12.60579967,12.60579967,36691600,4%,-0.012014976,-1.201497643
BNB,28/05/2018,12.59959984,12.75279999,11.7031002,11.89430046,11.89430046,33398400,9%,-0.056442212,-5.644221172
BNB,29/05/2018,11.95549965,12.67520046,11.76710033,12.5717001,12.5717001,48807700,7%,0.056951616,5.695161624
BNB,30/05/2018,12.60840034,12.7968998,12.27390003,12.57089996,12.57089996,43146300,4%,-6.36455E-05,-0.006364555
BNB,31/05/2018,12.5618,14.21940041,12.41380024,14.19019985,14.19019985,93931696,14%,0.128813362,12.88133621
BNB,01/06/2018,14.2517004,14.41139984,13.78929996,14.2407999,14.2407999,80342200,4%,0.003565845,0.356584491
BNB,02/06/2018,14.31919956,14.84599972,14.00870037,14.6796999,14.6796999,87983000,6%,0.030819898,3.081989754
BNB,03/06/2018,14.68190002,14.95079994,14.32830048,14.56599998,14.56599998,82182304,4%,-0.007745384,-0.774538402
BNB,04/06/2018,14.67560005,14.67560005,13.66549969,14.26109982,14.26109982,58219100,7%,-0.02093232,-2.093231976
BNB,05/06/2018,14.25389957,15.67479992,14.21020031,15.59930038,15.59930038,101474000,10%,0.09383572,9.383572
BNB,06/06/2018,15.59899998,17.36070061,15.34990025,17.24749947,17.24749947,157806000,12%,0.105658526,10.56585258
BNB,07/06/2018,17.26650047,17.43810081,16.17539978,16.26309967,16.26309967,131031000,8%,-0.057074928,-5.707492831
BNB,08/06/2018,16.34950066,16.62509918,15.83069992,16.2737999,16.2737999,94394600,5%,0.000657945,0.065794504
BNB,09/06/2018,16.31189919,16.89030075,15.96319962,15.96319962,15.96319962,85299904,6%,-0.01908591,-1.908591004
BNB,10/06/2018,15.92860031,15.92860031,13.59230042,14.18420029,14.18420029,79288200,16%,-0.111443781,-11.14437814
BNB,11/06/2018,14.13549995,15.3835001,13.78590012,15.3835001,15.3835001,83039696,11%,0.08455181,8.455181033
BNB,12/06/2018,15.52470016,16.15870094,14.9921999,15.2262001,15.2262001,116016000,7%,-0.010225241,-1.022524097
BNB,13/06/2018,15.2968998,15.7184,14.02620029,14.58909988,14.58909988,97415904,11%,-0.041842365,-4.184236483
BNB,14/06/2018,14.6402998,15.02589989,14.14000034,14.89529991,14.89529991,80329504,6%,0.020988274,2.098827412
BNB,15/06/2018,14.88199997,15.64690018,14.69110012,15.04810047,15.04810047,79159296,6%,0.010258307,1.025830704
BNB,16/06/2018,14.93630028,15.98139954,14.93630028,15.80920029,15.80920029,81354704,7%,0.0505778,5.057779996
BNB,17/06/2018,15.77900028,17.23259926,15.76410007,16.5788002,16.5788002,107346000,9%,0.048680509,4.868050885
BNB,18/06/2018,16.62170029,17.18630028,16.22120094,16.87969971,16.87969971,106776000,6%,0.018149655,1.81496551
BNB,19/06/2018,16.78009987,16.9368,16.20800018,16.69960022,16.69960022,80738096,4%,-0.010669591,-1.066959072
BNB,20/06/2018,16.76079941,16.86319923,15.74110031,16.06189919,16.06189919,65190300,7%,-0.038186605,-3.818660484
BNB,21/06/2018,16.07220078,17.2682991,15.91650009,17.05330086,17.05330086,122980000,8%,0.061723814,6.172381366
BNB,22/06/2018,17.07139969,17.24370003,15.26080036,15.59389973,15.59389973,113751000,12%,-0.085578806,-8.557880629
BNB,23/06/2018,15.60169983,16.05920029,15.36470032,15.55119991,15.55119991,70431104,4%,-0.002738238,-0.273823832
BNB,24/06/2018,15.57089996,15.59459972,13.54440022,14.44760036,14.44760036,96256304,14%,-0.070965556,-7.0965556
BNB,25/06/2018,14.45699978,15.06589985,13.83390045,14.92090034,14.92090034,60358000,9%,0.032759764,3.275976413
BNB,26/06/2018,14.93290043,14.98519993,13.86779976,14.11999989,14.11999989,37503400,8%,-0.053676416,-5.367641635
BNB,27/06/2018,14.06719971,14.30560017,13.89410019,14.05010033,14.05010033,44136600,3%,-0.004950394,-0.495039374
BNB,28/06/2018,14.0309,14.74979973,13.86079979,14.12460041,14.12460041,67290496,6%,0.005302459,0.530245921
BNB,29/06/2018,14.17430019,14.64690018,13.77970028,14.50860023,14.50860023,52784600,6%,0.027186597,2.718659738
BNB,30/06/2018,14.54909992,15.18239975,14.29150009,14.6573,14.6573,59676900,6%,0.010249077,1.024907696
BNB,01/07/2018,14.67619991,14.68690014,14.14420033,14.40410042,14.40410042,38434400,4%,-0.01727464,-1.727463976
BNB,02/07/2018,14.39770031,14.82299995,14.05700016,14.57059956,14.57059956,55614000,5%,0.011559149,1.155914865
BNB,03/07/2018,14.56340027,14.78470039,14.07590008,14.17150021,14.17150021,60657300,5%,-0.027390729,-2.739072942
BNB,04/07/2018,14.2262001,14.3288002,13.90799999,14.00549984,14.00549984,37043700,3%,-0.011713676,-1.171367631
BNB,05/07/2018,14.03960037,14.13910007,13.65200043,13.85050011,13.85050011,41185300,4%,-0.011067062,-1.106706185
BNB,06/07/2018,13.97609997,13.98639965,13.27659988,13.52960014,13.52960014,33466000,5%,-0.023168836,-2.316883585
BNB,07/07/2018,13.54090023,14.40480042,13.42590046,14.40480042,14.40480042,79974896,7%,0.064687815,6.468781504
BNB,08/07/2018,14.39789963,14.42230034,13.93449974,13.99190044,13.99190044,60275400,3%,-0.028664054,-2.866405359
BNB,09/07/2018,14.0383997,14.08829975,13.63409996,13.66450024,13.66450024,36874000,3%,-0.023399267,-2.339926651
BNB,10/07/2018,13.61439991,13.66069984,12.6718998,12.76130009,12.76130009,36507100,8%,-0.066098294,-6.609829367
BNB,11/07/2018,12.82489967,12.88659954,12.25160027,12.70489979,12.70489979,38867700,5%,-0.004419636,-0.441963583
BNB,12/07/2018,12.69190025,12.77350044,11.90159988,12.07059956,12.07059956,26008100,7%,-0.049925638,-4.992563834
BNB,13/07/2018,12.09350014,12.43319988,12.04339981,12.18010044,12.18010044,29709900,3%,0.009071702,0.907170224
BNB,14/07/2018,12.19299984,12.27350044,11.9691,12.0965004,12.0965004,21534200,3%,-0.006863658,-0.686365803
BNB,15/07/2018,12.08829975,12.39669991,12.01850033,12.28909969,12.28909969,26346900,3%,0.015921902,1.592190222
BNB,16/07/2018,12.30990028,13.38570023,12.20289993,13.23729992,13.23729992,47198600,9%,0.077157827,7.715782681
BNB,17/07/2018,13.35789967,13.89340019,12.86979961,13.71280003,13.71280003,74443200,8%,0.035921231,3.592123089
BNB,18/07/2018,13.73989964,13.85719967,12.72389984,12.86480045,12.86480045,75446304,9%,-0.061840001,-6.18400014
BNB,19/07/2018,12.82509995,13.35109997,12.76959991,12.91800022,12.91800022,49364800,4%,0.004135297,0.413529679
BNB,20/07/2018,12.91849995,12.97099972,11.88560009,12.07089996,12.07089996,40466000,9%,-0.065575185,-6.557518527
BNB,21/07/2018,12.07470036,12.45559978,11.90209961,12.18529987,12.18529987,28726700,5%,0.009477331,0.947733063
BNB,22/07/2018,12.18879986,12.27400017,11.96269989,12.11989975,12.11989975,20692400,3%,-0.005367133,-0.536713288
BNB,23/07/2018,12.13679981,12.33810043,11.91289997,12.01990032,12.01990032,28137700,4%,-0.008250846,-0.825084612
BNB,24/07/2018,12.02219963,12.24619961,11.64840031,12.14509964,12.14509964,46762700,5%,0.010416003,1.041600301
BNB,25/07/2018,12.08699989,13.4666996,12.07929993,12.93939972,12.93939972,72083200,11%,0.06540087,6.540086972
BNB,26/07/2018,12.92150021,13.55210018,12.91149998,13.39729977,13.39729977,61881400,5%,0.035388044,3.538804405
BNB,27/07/2018,13.39249992,14.03349972,13.05809975,13.92269993,13.92269993,66040700,7%,0.03921687,3.921686988
BNB,28/07/2018,14.02560043,14.86940002,13.72229958,14.60169983,14.60169983,75159904,8%,0.048769269,4.87692692
BNB,29/07/2018,14.59809971,14.69839954,13.65999985,14.02120018,14.02120018,56547100,7%,-0.039755621,-3.975562132
BNB,30/07/2018,13.94769955,13.94769955,13.06649971,13.21689987,13.21689987,35991600,7%,-0.057363157,-5.736315707
BNB,31/07/2018,13.21109962,14.06429958,13.03680038,13.77540016,13.77540016,66537000,8%,0.042256527,4.225652727
BNB,01/08/2018,13.76959991,14.06200027,13.23410034,13.57390022,13.57390022,53833700,6%,-0.01462752,-1.462751983
BNB,02/08/2018,13.63080025,14.18400002,13.40639973,14.17689991,14.17689991,50481200,6%,0.044423465,4.442346542
BNB,03/08/2018,14.0880003,14.20590019,13.64050007,14.13459969,14.13459969,70449300,4%,-0.002983743,-0.298374289
BNB,04/08/2018,14.11270046,14.45510006,13.56910038,13.8423996,13.8423996,60865200,6%,-0.020672682,-2.067268228
BNB,05/08/2018,13.8586998,13.89780045,13.28750038,13.62320042,13.62320042,43000300,4%,-0.015835346,-1.583534553
BNB,06/08/2018,13.68760014,13.97570038,13.49639988,13.69909954,13.69909954,46799600,3%,0.005571314,0.557131378
BNB,07/08/2018,13.65849972,13.90880013,13.12860012,13.14610004,13.14610004,45119500,6%,-0.04036758,-4.036757999
BNB,08/08/2018,13.12889957,13.13920021,11.98069954,12.14369965,12.14369965,44898500,9%,-0.076250781,-7.625078121
BNB,09/08/2018,12.16160011,12.8718996,12.10009956,12.8579998,12.8579998,41389000,6%,0.058820638,5.882063757
BNB,10/08/2018,12.76809978,12.82110023,11.80729961,12.13080025,12.13080025,37026400,8%,-0.056556196,-5.655619581
BNB,11/08/2018,12.11060047,12.15880013,11.36859989,11.73659992,11.73659992,29253100,7%,-0.032495822,-3.249582196
BNB,12/08/2018,11.68760014,11.86470032,11.50469971,11.74180031,11.74180031,23290300,3%,0.000443091,0.044309136
BNB,13/08/2018,11.77120018,11.9467001,10.18410015,10.22819996,10.22819996,34827100,16%,-0.128907008,-12.89070083
BNB,14/08/2018,10.30449963,10.30449963,8.662659645,9.420109749,9.420109749,39515200,17%,-0.079006102,-7.900610207
BNB,15/08/2018,9.407959938,10.59179974,9.403209686,9.463009834,9.463009834,42994900,12%,0.004554096,0.455409614
BNB,16/08/2018,9.530520439,9.984950066,9.393819809,9.802330017,9.802330017,24709700,6%,0.035857533,3.585753251
BNB,17/08/2018,9.782299995,10.86779976,9.724949837,10.86779976,10.86779976,37502400,11%,0.108695559,10.86955591
BNB,18/08/2018,10.78489971,10.96510029,9.540269852,9.907580376,9.907580376,27803700,14%,-0.088354534,-8.835453399
BNB,19/08/2018,9.921420097,10.30060005,9.754010201,10.15620041,10.15620041,21218500,5%,0.02509392,2.50939204
BNB,20/08/2018,10.14169979,10.2038002,9.643619537,9.700929642,9.700929642,17617700,6%,-0.044826879,-4.482687904
BNB,21/08/2018,9.680339813,9.848150253,9.424830437,9.714630127,9.714630127,13228100,4%,0.001412286,0.141228581
BNB,22/08/2018,9.73593998,10.19639969,9.25728035,9.539730072,9.539730072,23929500,10%,-0.018003779,-1.800377911
BNB,23/08/2018,9.498950005,9.715040207,9.402620316,9.715040207,9.715040207,17327500,3%,0.018376844,1.837684437
BNB,24/08/2018,9.763520241,10.2347002,9.562290192,10.2347002,10.2347002,22814900,7%,0.053490257,5.349025686
BNB,25/08/2018,10.19330025,10.24880028,9.982870102,10.13580036,10.13580036,19561400,3%,-0.009663189,-0.966318889
BNB,26/08/2018,10.11419964,10.27420044,9.808650017,10.18560028,10.18560028,22551200,5%,0.00491327,0.491326953
BNB,27/08/2018,10.21899986,11.3355999,10.12779999,11.21280003,11.21280003,44953500,11%,0.100848229,10.08482286
BNB,28/08/2018,11.16069984,11.49960041,10.84150028,11.4861002,11.4861002,43860800,6%,0.024373945,2.437394498
BNB,29/08/2018,11.47099972,11.47099972,10.90750027,11.17350006,11.17350006,33530600,5%,-0.027215515,-2.721551531
BNB,30/08/2018,11.16919994,11.18669987,10.38479996,10.76259995,10.76259995,23247800,7%,-0.036774521,-3.67745213
BNB,31/08/2018,10.76019955,11.02250004,10.5958004,11.01379967,11.01379967,22638200,4%,0.023340059,2.334005943
BNB,01/09/2018,11.02659988,11.54230022,11.02659988,11.37940025,11.37940025,29776300,5%,0.033194774,3.319477355
BNB,02/09/2018,11.43340015,11.46380043,11.13609982,11.29940033,11.29940033,21757400,3%,-0.007030241,-0.703024078
BNB,03/09/2018,11.34589958,11.40919971,11.11030006,11.26109982,11.26109982,18644300,3%,-0.003389606,-0.338960592
BNB,04/09/2018,11.31040001,11.42319965,11.26239967,11.35919952,11.35919952,18878700,1%,0.008711379,0.871137901
BNB,05/09/2018,11.40979958,11.53649998,10.0866003,10.0866003,10.0866003,29308300,13%,-0.112032474,-11.20324736
BNB,06/09/2018,10.05350018,10.30160046,9.621910095,10.28419971,10.28419971,23466000,7%,0.019590289,1.959028861
BNB,07/09/2018,10.26480007,10.26970005,9.869440079,10.03730011,10.03730011,16640400,4%,-0.024007663,-2.400766337
BNB,08/09/2018,10.03279972,10.1942997,9.413700104,9.520079613,9.520079613,15053100,8%,-0.051529843,-5.152984283
BNB,09/09/2018,9.54872036,9.727370262,9.27243042,9.512630463,9.512630463,13947300,5%,-0.000782467,-0.07824672
BNB,10/09/2018,9.57600975,9.708060265,9.373060226,9.524869919,9.524869919,12427900,4%,0.001286653,0.128665317
BNB,11/09/2018,9.521989822,9.605420113,9.227330208,9.373959541,9.373959541,18572100,4%,-0.015843826,-1.584382556
BNB,12/09/2018,9.385549545,9.480190277,9.037309647,9.214429855,9.214429855,21323500,5%,-0.017018389,-1.701838858
